232,738
115,964
232,375
336,420
372,875
290,933
947,480
264,59
378,671
237,726
594,611
848,680
732,433
402,175
633,307
852,180
800,687
799,699
204,447
982,938
731,241
898,615
875,91
462,531
331,466
461,953
984,208
890,309
571,974
899,179
962,398
318,65
765,494
714,259
254,673
739,625
124,589
454,469
751,240
258,375
711,202
138,773
766,23
413,150
185,993
68,924
674,157
777,616
857,60
561,54
39,358
664,842
125,653
779,197
970,465
47,702
456,328
757,754
639,914
880,950
273,704
278,56
289,657
849,861
809,787
197,709
76,672
379,769
563,394
389,596
669,712
358,527
154,892
45,579
7,169
331,380
415,199
644,620
175,168
186,348
256,761
58,550
996,770
602,588
703,855
566,60
852,583
144,615
373,833
627,939
749,248
682,607
185,177
175,644
405,610
833,395
605,637
552,285
10,524
765,573
154,469
326,888
624,15
372,885
967,748
370,888
71,780
376,395
715,435
581,989
413,397
384,624
79,617
383,111
489,825
37,688
791,342
436,627
616,686
399,17
249,187
419,529
616,396
887,412
630,191
785,792
406,570
179,612
81,175
286,755
657,63
613,587
130,110
705,925
497,810
326,988
848,219
67,146
150,806
489,852
62,120
140,731
963,94
33,705
486,945
381,762
724,424
164,503
330,450
227,318
183,757
666,621
987,662
140,763
868,938
231,757
795,182
399,496
298,323
895,227
634,469
209,811
151,509
21,54
273,250
821,333
535,305
122,966
159,737
753,871
275,454
124,360
639,76
777,571
536,824
2,295
299,214
596,885
522,941
970,548
737,570
142,546
717,355
630,365
467,343
369,783
345,414
103,559
532,413
495,718
768,122
526,316
534,716
544,612
520,691
55,652
671,615
601,789
118,464
207,287
892,655
199,153
381,267
766,522
470,24
301,546
770,262
996,601
894,586
54,442
471,131
737,535
326,971
4,776
525,952
726,991
723,95
309,181
287,997
77,599
21,625
636,500
631,79
703,876
274,50
863,749
917,454
689,807
938,600
663,989
378,793
753,562
512,921
939,463
912,804
400,239
431,578
905,327
536,896
774,773
548,604
643,621
639,545
536,429
896,822
295,485
772,511
695,396
313,348
357,989
306,594
6,803
840,863
165,636
865,954
640,211
275,851
622,254
494,525
484,799
111,416
509,40
264,438
904,23
912,860
176,428
961,931
935,758
862,445
466,274
753,38
985,135
600,122
246,800
553,657
800,212
564,656
25,3
589,149
327,751
993,415
811,831
847,294
260,456
92,124
365,73
468,65
385,241
859,691
413,77
444,224
931,282
589,741
381,615
833,942
407,600
516,524
434,456
836,404
645,470
644,909
860,313
865,195
927,107
522,61
694,912
403,739
546,529
407,782
955,38
255,101
115,100
341,241
229,304
853,406
215,754
314,675
344,984
524,647
301,255
756,341
599,134
782,264
639,97
153,122
503,131
140,789
616,68
169,393
225,434
707,942
43,542
903,187
971,481
6,959
509,282
708,478
732,769
515,922
734,343
995,366
696,758
164,415
554,818
925,764
105,19
783,143
273,739
777,412
974,590
935,512
77,906
271,777
108,45
489,82
187,544
39,692
502,554
572,420
493,192
956,943
670,196
898,266
541,25
379,522
410,597
74,706
710,751
802,200
380,551
5,454
878,300
138,195
662,350
758,477
211,917
8,449
572,581
201,828
336,721
454,658
891,107
906,168
16,34
427,827
625,79
354,260
611,430
138,147
260,912
108,680
341,731
937,521
727,199
368,327
405,913
261,564
934,322
881,721
114,11
201,856
730,358
336,820
761,814
85,878
892,689
197,288
772,956
382,568
14,886
461,91
854,271
157,54
959,401
37,708
582,646
500,938
956,118
41,887
665,473
650,389
27,522
540,810
638,477
668,766
119,321
38,414
824,670
618,845
377,535
217,562
74,463
369,964
745,671
930,300
664,75
987,552
839,329
656,995
182,454
334,591
342,191
239,695
156,566
998,744
906,91
43,351
944,298
58,227
733,26
704,916
328,117
149,499
32,27
231,209
553,771
892,689
698,542
391,771
249,126
716,731
873,969
99,887
428,736
753,690
876,898
805,965
370,528
725,345
449,600
228,423
722,249
676,288
863,603
534,377
780,120
996,780
442,519
203,433
348,103
438,569
721,180
25,363
254,834
905,993
966,490
683,584
884,482
577,968
31,708
744,126
282,178
535,948
463,251
99,149
410,398
693,476
666,773
961,411
702,825
354,952
877,365
204,407
623,760
448,563
5,670
419,614
720,44
595,214
767,668
894,705
813,99
502,553
659,425
508,202
277,590
805,736
733,431
189,910
290,48
135,812
294,237
559,743
794,603
409,718
465,220
367,24
186,758
840,662
683,372
55,958
846,708
599,724
106,711
71,903
436,239
14,26
147,722
338,964
593,263
207,503
872,381
69,862
990,886
96,90
118,521
369,787
309,419
274,139
825,182
230,816
462,486
802,827
309,993
627,821
132,643
140,527
853,461
531,967
49,76
972,487
145,930
497,451
267,701
62,261
994,1
295,424
577,209
316,990
818,273
511,210
434,972
202,949
92,2
269,698
250,722
724,432
299,892
908,143
486,205
554,179
837,413
450,995
901,382
728,448
45,60
543,870
544,879
214,350
424,151
179,333
799,899
420,868
903,144
615,382
839,365
3,163
787,47
763,721
125,334
78,536
211,205
382,414
356,66
829,192
106,546
369,370
498,534
880,21
611,46
67,933
232,624
868,260
655,586
283,577
197,901
830,255
989,915
707,877
127,781
550,459
437,453
203,568
605,453
950,318
32,776
489,28
240,979
710,933
382,992
453,121
805,18
528,695
972,176
710,286
767,320
152,108
158,345
69,660
230,470
583,720
770,148
30,274
550,515
204,936
239,517
845,753
772,820
323,742
474,572
328,101
224,47
127,694
284,701
93,302
656,313
500,379
624,631
570,426
248,183
288,495
415,181
582,204
909,145
581,365
875,661
68,451
49,960
136,40
244,557
328,773
693,33
973,258
90,612
875,652
290,280
132,924
626,452
192,903
381,191
479,394
875,285
236,439
808,538
863,201
425,861
16,776
693,530
288,815
345,404
898,147
217,79
953,151
724,156
425,981
549,830
104,887
479,120
504,369
310,939
78,146
811,188
997,417
899,557
670,698
251,128
916,457
756,517
246,549
337,925
739,938
242,806
139,239
432,760
389,122
517,550
450,806
82,60
124,373
816,19
386,674
357,197
893,817
472,116
383,927
896,257
499,22
268,446
916,881
579,637
768,826
810,355
840,860
926,596
830,392
453,433
680,945
743,317
170,309
651,24
290,191
963,808
311,334
574,684
533,192
246,269
2,334
38,75
348,452
899,630
17,789
725,181
641,940
654,871
787,340
617,687
590,968
289,714
644,697
516,532
78,558
133,478
535,293
364,188
947,969
579,35
295,377
287,166
551,562
947,511
534,681
727,531
2,302
546,523
863,724
91,42
203,108
170,721
919,835
161,244
926,5
647,186
778,327
517,688
725,972
841,216
20,667
942,854
861,289
734,544
773,60
129,232
967,774
554,528
883,749
111,149
420,542
320,675
623,590
52,530
304,382
848,867
912,964
50,353
163,908
330,821
478,363
835,918
697,842
525,862
45,610
869,133
100,48
647,624
746,169
514,500
346,893
403,727
633,51
927,143
123,616
972,414
529,873
453,262
645,405
460,450
311,157
765,682
936,173
12,877
259,897
825,906
268,161
603,724
980,321
346,97
891,645
217,820
750,91
310,529
845,110
491,191
513,314
874,171
561,193
385,340
998,503
540,765
619,67
371,40
485,291
553,724
747,531
908,684
348,60
715,586
319,322
3,594
393,93
856,88
71,205
45,489
965,847
457,735
801,850
887,930
322,624
157,850
833,616
255,261
579,945
431,525
7,445
184,154
495,110
552,4
521,606
803,495
555,624
459,114
754,356
650,943
781,673
145,626
855,785
596,241
588,177
509,619
527,114
511,24
237,448
398,409
952,754
265,131
235,902
163,924
146,802
462,620
896,727
807,713
745,281
968,80
459,908
281,361
270,945
626,156
761,110
770,717
128,804
584,324
392,252
848,700
214,444
836,469
866,842
934,20
265,570
504,691
116,641
62,127
875,466
267,885
470,926
50,357
581,543
408,100
269,663
693,498
182,754
505,335
428,148
956,523
812,135
788,149
105,632
861,607
522,531
79,741
630,953
810,70
998,735
356,941
323,366
308,990
135,954
608,988
806,519
536,37
207,5
649,956
748,983
612,641
745,164
320,609
943,746
479,377
846,70
995,159
987,77
381,289
28,216
819,354
971,120
850,415
148,7
581,371
368,723
800,488
406,454
133,707
337,448
204,93
204,906
963,240
606,912
426,19
437,661
607,926
487,784
120,487
845,375
380,875
18,789
143,803
352,307
93,392
781,514
166,727
560,682
95,10
145,226
20,992
963,704
794,247
586,992
694,564
662,45
625,751
285,93
52,353
310,820
223,123
257,461
246,178
793,924
193,231
817,92
280,357
507,803
160,18
275,705
930,204
562,466
541,12
770,480
209,957
212,934
525,820
591,44
686,909
199,814
971,729
272,370
312,404
963,238
292,390
610,300
682,507
74,981
895,646
101,896
218,133
323,567
815,59
86,464
405,961
726,825
238,969
150,288
472,200
457,40
664,542
986,296
229,82
972,873
245,271
213,499
771,272
774,754
373,304
76,73
426,118
275,420
65,580
197,541
981,736
352,945
532,213
933,887
832,101
853,466
894,313
641,566
234,903
544,563
556,274
884,439
929,448
207,585
505,851
862,826
801,646
670,904
913,584
185,453
773,428
931,77
137,980
445,827
666,746
604,939
751,208
797,681
301,169
103,143
841,10
213,498
922,325
224,594
912,839
515,820
508,660
815,957
949,543
59,908
703,971
78,655
445,338
976,696
458,889
134,275
31,516
32,634
768,706
408,786
925,926
668,969
280,278
171,117
780,569
831,247
612,770
93,789
620,626
254,930
118,753
267,973
900,952
106,594
988,636
671,742
470,983
500,38
808,671
752,626
77,59
808,432
983,72
796,417
8,957
776,580
190,56
671,495
290,564
49,365
134,489
559,755
741,989
518,494
701,870
346,619
447,310
585,777
573,294
582,502
5,988
435,810
852,500
814,784
734,211
778,405
490,960
365,570
917,161
294,341
19,989
330,394
474,414
211,769
963,206
607,618
925,687
666,656
591,585
272,751
9,158
501,449
167,232
830,96
639,97
280,475
861,762
896,825
799,851
978,150
834,193
700,282
507,698
946,447
437,242
701,940
244,355
765,92
576,987
337,783
348,411
248,783
38,219
372,431
548,557
928,72
735,459
130,126
239,279
498,77
316,771
892,414
995,52
383,470
805,397
7,205
359,489
422,108
840,97
879,804
426,250
693,497
886,884
824,894
648,305
60,458
170,904
922,874
91,794
955,849
530,359
249,992
913,80
149,17
556,427
301,162
508,411
582,811
928,240
168,87
148,420
711,764
30,911
14,107
82,928
649,771
56,629
951,863
220,9
909,810
806,547
550,413
614,370
583,887
555,887
178,466
435,654
419,822
855,56
928,619
423,631
463,786
843,922
448,876
937,693
704,11
412,700
932,670
55,740
392,235
95,209
241,425
745,825
618,106
390,487
269,625
775,770
346,679
376,763
544,830
485,713
727,984
980,244
339,902
202,651
240,72
747,849
889,643
909,289
431,822
930,475
370,657
436,907
12,248
564,999
582,376
122,434
245,979
963,640
894,2
819,993
821,464
63,776
867,338
87,22
742,105
750,431
678,226
898,69
946,10
23,696
422,429
512,421
468,834
869,604
360,554
517,698
872,881
465,51
697,366
199,589
870,263
646,479
245,127
857,961
457,9
549,337
415,414
807,935
501,144
542,466
344,339
866,991
8,697
740,830
740,255
368,663
111,611
654,752
323,92
469,129
126,894
840,767
608,942
913,385
782,451
37,544
349,927
217,975
577,115
221,549
24,572
257,642
571,129
638,757
364,783
204,500
864,210
183,721
306,611
984,655
618,537
115,697
520,719
912,752
889,31
273,65
558,535
910,368
925,150
98,860
687,2
185,66
332,312
136,648
787,969
945,457
664,364
105,394
337,679
363,346
359,544
115,858
33,43
224,201
547,292
562,503
300,243
25,585
722,857
909,654
839,815
928,920
889,636
3,263
526,673
916,745
516,516
766,855
770,75
573,41
413,340
671,913
898,579
143,357
887,592
468,71
380,499
788,410
217,494
554,516
546,575
923,872
53,616
675,662
939,653
618,156
345,811
280,865
319,149
778,748
670,772
932,857
433,576
113,637
472,558
125,863
738,653
384,11
261,192
137,590
404,459
961,621
173,763
249,120
35,591
832,39
660,926
361,842
42,440
665,162
706,96
714,642
30,824
920,20
292,216
18,640
520,465
704,229
523,313
879,163
350,273
554,705
828,811
160,289
261,515
177,819
764,364
190,888
715,557
156,802
12,495
180,164
42,764
350,175
209,708
160,217
206,201
819,733
700,125
704,741
244,367
671,467
659,513
971,596
866,39
502,971
33,244
491,729
535,768
844,996
982,669
327,211
531,404
308,406
943,139
691,349
518,140
314,675
690,728
996,304
570,958
203,380
865,515
3,128
625,444
775,644
875,123
480,751
928,440
402,418
236,399
728,745
681,109
12,225
95,794
503,909
596,812
885,285
190,700
554,434
143,880
38,445
37,51
196,132
984,832
515,549
820,388
502,553
882,983
54,926
997,371
111,608
668,488
580,339
155,875
763,651
150,333
98,640
254,805
584,491
4,746
152,770
265,183
486,983
981,513
289,970
78,642
40,184
500,116
956,375
812,425
646,182
637,780
594,356
687,975
629,821
695,751
345,577
616,200
435,180
205,415
520,505
706,863
385,340
863,215
847,767
593,798
372,828
739,274
749,500
372,251
827,158
688,721
630,580
752,747
480,970
588,658
122,320
242,324
371,52
621,642
52,692
76,613
725,182
379,118
132,347
975,497
477,870
576,165
701,973
475,406
968,511
756,837
843,809
562,472
404,701
966,449
575,159
593,612
527,599
575,167
423,920
251,692
365,423
129,872
565,564
789,958
573,70
652,892
769,585
521,896
917,677
275,355
410,416
600,564
189,620
639,846
203,15
703,172
123,303
82,601
917,568
394,225
734,201
752,87
597,157
292,297
318,45
254,654
540,661
698,144
768,808
460,868
59,232
841,431
671,561
585,8
398,440
295,703
560,38
133,586
190,918
714,427
679,77
243,892
686,908
309,183
33,629
158,102
466,928
250,789
722,425
391,85
281,991
1,913
668,544
340,722
362,29
756,920
504,263
865,63
399,692
474,419
267,579
116,158
959,233
393,723
528,952
974,796
530,870
260,653
761,82
457,814
365,742
652,532
654,255
791,894
253,911
996,509
495,995
670,844
378,921
98,604
299,667
270,238
197,444
931,992
550,944
233,150
792,364
839,567
624,860
215,559
285,16
982,796
140,567
109,661
164,510
676,429
572,180
182,638
527,418
799,249
120,652
741,491
424,193
9,446
540,161
865,486
759,61
789,850
680,681
146,87
475,440
150,430
21,880
786,827
276,532
793,829
703,491
757,213
237,193
704,161
903,639
230,632
703,115
757,42
653,14
34,389
640,252
718,452
147,326
30,126
961,342
252,966
333,500
404,494
134,104
551,333
480,256
362,942
54,161
959,175
54,750
840,77
612,265
466,359
898,446
239,181
720,288
935,193
68,656
533,996
257,443
833,180
695,506
675,282
548,515
773,978
437,517
838,653
688,15
188,209
572,917
214,574
293,545
55,606
479,528
463,201
987,322
935,905
598,611
697,412
656,504
19,54
382,898
675,889
608,816
844,538
487,440
373,236
161,870
870,867
182,996
635,222
31,383
598,768
190,159
279,911
307,49
273,117
768,833
470,123
626,8
244,196
72,41
341,201
766,611
700,921
246,81
554,492
685,460
373,344
129,362
154,726
522,279
217,732
596,94
908,893
596,568
883,572
174,245
552,699
916,20
205,580
991,133
667,306
364,318
341,586
980,725
676,88
725,369
626,473
302,526
337,863
298,925
796,46
719,581
379,536
939,54
672,246
561,898
806,905
703,756
912,477
733,674
413,353
965,957
316,54
813,28
281,730
423,447
141,39
585,599
687,109
617,599
825,696
820,282
265,721
536,200
984,316
216,773
813,38
203,635
185,97
347,370
225,95
30,320
180,56
795,484
534,232
343,398
182,123
675,878
259,33
518,694
137,310
243,709
753,310
446,698
257,481
960,279
979,965
39,743
172,6
739,719
359,397
698,605
557,513
71,451
511,376
477,889
957,657
787,812
642,790
101,385
645,65
858,551
985,63
956,14
965,476
257,702
646,20
132,459
714,211
652,168
420,65
901,200
406,621
998,957
306,97
446,64
264,713
4,952
750,102
471,208
531,837
815,703
957,572
98,440
883,246
363,203
275,466
786,780
383,773
596,612
162,24
731,9
236,891
704,59
43,162
764,718
584,495
584,995
701,859
913,829
402,596
167,692
990,816
387,550
112,698
181,488
607,937
661,884
676,404
411,342
558,408
900,941
691,931
239,473
543,498
735,417
97,165
742,648
306,469
509,663
621,896
80,248
340,331
125,411
703,653
440,883
807,368
635,103
285,556
155,557
618,939
804,414
648,346
168,949
662,553
437,955
989,667
16,835
734,379
5,31
595,291
431,948
198,734
640,328
431,668
793,171
148,426
729,573
719,197
159,582
397,535
809,96
159,57
448,597
367,218
375,787
748,164
758,262
218,1
605,806
431,134
714,706
765,711
970,22
7,5
10,263
110,563
806,775
666,204
422,778
376,434
925,845
911,152
653,944
553,513
736,265
90,137
84,854
196,419
690,887
658,210
259,362
561,418
76,494
307,879
130,485
659,285
296,911
539,114
203,178
534,715
331,614
367,663
996,156
592,860
162,933
702,730
51,374
863,782
392,591
768,611
123,600
295,75
68,755
288,656
626,708
656,898
429,23
374,123
28,531
261,490
580,463
3,191
807,119
371,715
941,655
795,372
246,611
831,22
416,384
308,723
827,955
863,196
324,79
172,213
521,641
623,919
107,43
599,404
424,98
259,661
862,888
719,845
625,800
92,659
823,864
144,211
953,12
446,85
345,974
635,695
8,772
451,328
695,739
57,887
883,260
668,694
441,88
857,450
52,785
133,924
228,377
576,396
332,770
928,715
333,95
957,927
919,975
854,132
946,515
939,688
417,383
277,168
340,233
864,11
443,437
638,54
298,102
602,50
167,911
634,198
51,578
294,464
711,63
281,637
577,847
995,480
247,341
91,335
984,702
479,566
950,265
316,383
116,826
293,278
979,57
649,310
693,251
801,837
463,610
273,628
332,546
744,843
790,254
220,119
128,751
211,440
116,234
811,755
579,106
736,831
552,506
688,931
383,964
801,405
702,583
76,307
718,120
451,248
447,650
451,906
625,126
709,495
367,155
614,700
53,112
553,364
329,356
141,467
13,980
48,250
58,704
257,3
378,924
115,982
634,111
951,156
516,455
306,856
436,433
364,738
822,701
301,771
940,877
28,596
177,254
300,427
653,495
83,681
990,404
236,270
286,853
268,603
947,233
548,229
623,218
14,116
239,986
742,675
929,467
144,616
730,407
93,910
170,812
77,863
181,273
809,515
610,537
331,854
471,926
816,91
966,636
396,948
800,56
461,232
726,733
697,102
296,937
634,290
52,109
305,83
434,675
204,921
910,79
772,39
680,830
796,462
834,911
248,165
302,821
819,38
573,435
279,255
466,939
442,750
108,46
817,472
69,931
784,409
783,384
73,992
871,680
462,33
445,783
924,683
521,462
210,81
666,921
396,819
672,33
908,750
405,517
314,432
652,804
171,982
342,72
518,656
604,341
965,641
658,143
850,895
86,812
555,270
660,411
765,553
639,452
603,667
490,987
859,50
139,636
159,556
906,560
23,648
86,580
981,935
546,140
150,73
210,406
5,600
675,971
264,953
238,283
719,78
635,623
54,594
758,815
5,620
621,11
542,828
828,326
411,239
817,57
430,991
626,271
100,823
649,743
874,305
388,172
513,931
989,405
402,825
116,912
982,602
778,85
4,434
421,415
973,804
616,919
401,818
371,22
698,251
989,39
329,760
525,45
259,456
874,113
147,347
987,300
726,511
397,230
889,323
557,520
557,634
176,897
35,926
230,570
397,368
58,725
266,348
345,783
151,318
703,527
961,895
105,402
160,610
350,284
608,82
496,595
408,32
192,841
255,212
693,104
709,748
941,23
92,800
506,374
273,167
919,424
900,183
13,989
113,322
539,520
391,983
21,175
657,721
155,423
497,902
251,206
970,224
360,878
857,659
375,889
764,950
390,920
979,950
311,304
864,228
371,798
791,88
194,710
381,451
194,309
889,669
590,456
880,557
533,714
557,231
623,2
465,796
584,743
46,874
528,207
691,237
459,396
863,141
213,233
834,279
659,260
68,794
103,88
314,412
179,574
740,549
835,436
759,427
268,881
92,581
318,336
547,430
198,769
819,387
166,707
773,529
80,905
59,52
598,907
914,418
179,47
235,818
846,379
223,370
97,222
575,170
603,992
561,113
516,495
932,900
237,76
438,702
376,581
23,207
778,828
596,426
10,245
618,517
838,999
7,216
871,117
19,713
995,358
637,775
547,483
715,170
542,352
58,935
184,408
372,248
851,869
10,726
723,479
401,458
112,674
296,859
402,241
826,8
305,793
477,511
857,9
184,87
236,425
418,669
481,600
483,76
901,81
856,178
352,701
463,122
987,821
178,423
739,670
31,314
978,54
398,15
863,811
921,511
216,71
934,563
381,435
810,766
668,725
956,226
416,709
467,419
80,411
701,964
970,562
914,875
39,277
218,525
36,114
883,53
968,10
688,125
656,229
647,467
814,83
458,886
338,703
350,212
225,432
345,436
41,972
655,909
740,443
428,113
881,73
125,266
257,429
395,681
898,261
23,392
